i,코드,기업명,내용,
14,AAIC PR B,알링턴 에셋 인베스트먼트 우선주 시리즈 B 7%,알링턴 에셋 인베스트먼트 우선주 시리즈 B 7%Arlington Asset Investment 7 00 Cumulative Perpetual Redeemable Preferred알링턴 에셋 인베스트먼트는 투자회사로 기관(agency) 주택 담보부 증권(MBS)과 프라이빗 레이블(private-label) MBS로 구성된 주택담보대출저당증권의 레버드 포트폴리오(levered portfolio)를 인수 및 보유하는 사업을 한다.기관 MBS의 경우 연방 저당권 협회(Fannie Mae) 연방 주택 금융 저당 회사(Freddie Mac)와 같은 미국 정부 기관이나 정부 후원 기업(GSE)이 원리금 지급을 보증하는 주택 담보 대출 패스스루 증명서를 포함한다.프라이빗 레이블(private-label) MBS 또는 비기관(non-agency) MBS와 같은 경우에는 GSE 또는 미(美)정부가 보증하지 않는 주택담보부증권을 포함한다.이 기업은 주로 단기 금융 계약을 통해 투자 자금을 확보한다. 또한 증권 중개인이나 그와 상응하는 업체를 통해 최초 기업 공개된 또는 유통시장(secondary market)에 상장된 기관 MBS를 매입한다.이 기업은 변동금리 저당대출(ARM) 또는 혼합형 ARM에 의해 담보된 기관 MBS에 투자할 수 있다.
15,AAIC PR C,알링턴 에셋 인베스트먼트 우선주 시리즈 C,알링턴 에셋 인베스트먼트 우선주 시리즈 CArlington Asset Investment 8.250 Cumulative Redeemable Prf Shs Series C알링턴 에셋 인베스트먼트는 투자회사로 기관(agency) 주택 담보부 증권(MBS)과 프라이빗 레이블(private-label) MBS로 구성된 주택담보대출저당증권의 레버드 포트폴리오(levered portfolio)를 인수 및 보유하는 사업을 한다.기관 MBS의 경우 연방 저당권 협회(Fannie Mae) 연방 주택 금융 저당 회사(Freddie Mac)와 같은 미국 정부 기관이나 정부 후원 기업(GSE)이 원리금 지급을 보증하는 주택 담보 대출 패스스루 증명서를 포함한다.프라이빗 레이블(private-label) MBS 또는 비기관(non-agency) MBS와 같은 경우에는 GSE 또는 미(美)정부가 보증하지 않는 주택담보부증권을 포함한다.이 기업은 주로 단기 금융 계약을 통해 투자 자금을 확보한다. 또한 증권 중개인이나 그와 상응하는 업체를 통해 최초 기업 공개된 또는 유통시장(secondary market)에 상장된 기관 MBS를 매입한다.이 기업은 변동금리 저당대출(ARM) 또는 혼합형 ARM에 의해 담보된 기관 MBS에 투자할 수 있다.
16,AAIN,알링턴 에셋 인베스트먼트 선순위 채권 6.000% 만기 2026년,알링턴 에셋 인베스트먼트 선순위 채권 6.000% 만기 2026년Arlington Asset Investment 6 000 Senior Notes Due 2026알링턴 에셋 인베스트먼트는 투자회사로 기관(agency) 주택 담보부 증권(MBS)과 프라이빗 레이블(private-label) MBS로 구성된 주택담보대출저당증권의 레버드 포트폴리오(levered portfolio)를 인수 및 보유하는 사업을 한다.기관 MBS의 경우 연방 저당권 협회(Fannie Mae) 연방 주택 금융 저당 회사(Freddie Mac)와 같은 미국 정부 기관이나 정부 후원 기업(GSE)이 원리금 지급을 보증하는 주택 담보 대출 패스스루 증명서를 포함한다.프라이빗 레이블(private-label) MBS 또는 비기관(non-agency) MBS와 같은 경우에는 GSE 또는 미(美)정부가 보증하지 않는 주택담보부증권을 포함한다.이 기업은 주로 단기 금융 계약을 통해 투자 자금을 확보한다. 또한 증권 중개인이나 그와 상응하는 업체를 통해 최초 기업 공개된 또는 유통시장(secondary market)에 상장된 기관 MBS를 매입한다.이 기업은 변동금리 저당대출(ARM) 또는 혼합형 ARM에 의해 담보된 기관 MBS에 투자할 수 있다.
17,AAL,아메리칸 에어라인스 그룹,아메리칸 에어라인스 그룹American Airlines Group Inc아메리칸 에어라인스 그룹은 지주 회사다. 주요 사업 활동은 네트워크 항공사의 운영이다. 회사는 지역 항공사 자회사 및 타사 지역 항공사와 함께 American Eagle 브랜드로 운영하며 샬럿 시카고 댈러스/포트워스 로스앤젤레스 마이애미 뉴욕 필라델피아 피닉스 워싱턴 컬럼비아 특별구의 허브와 런던 도하 마드리드 시애틀/타코마 시드니 및 도쿄를 포함한 파트너 게이트웨이를 통해 승객 및 화물을 위한 정기 항공 운송 서비스를 제공한다.이 회사의 자회사로는 American Airlines Inc. Envoy Aviation Group Inc. PSA Airlines Inc.및 Piedmont Airlines Inc. 등이 있다. 화물 사업부는 전 세계에 시설과 인터라인 연결을 통해 다양한 화물 및 우편 서비스를 제공한다.이 회사는 지역 항공사 자회사 및 타사 지역 항공사가 지원하는 925대의 메인 노선 항공기를 운영하며 추가로 536대의 지역 항공기를 운항한다.
20,AAMC,알티소스 에셋 매니지먼트,알티소스 에셋 매니지먼트Altisource Asset Management Corp알티소스 에셋 매니지먼트는 서비스가 부족한 시장에 유동성과 자본을 제공하는 대체 대출 회사이다.이 회사는 ALG(Alternative Lending Group)를 만들고 Crypto ATM과 관련된 기회를 추구하는 데 중점을 두고있다.이 회사의 주요 사무소는 미국령 버진 아일랜드에 있으며 자회사인 AAMC US Inc.와 Finsight Business Solutions Private Limited를 통해 미국과 인도에서도 사업을 운영하고 있다.이 회사의 다른 자회사로는 Altisource Consulting S.a r.l NewSource Reinsurance Company Ltd. AAMC CM WY LLC AAMC EBO Fund Holdings LLC AAMC GP LLC Grapetree Lending LLC 등이 있다.
21,AAME,아틀란틱 아메리칸,아틀란틱 아메리칸Atlantic American Corp아틀란틱 아메리칸은 생명과 건강 재산 및 상해 보험 산업 내의 전문 시장에서 자회사를 통해 영업하는 지주회사입니다.본 회사의 주요 운영 자회사는 미국 남부 보험 회사와 손해 보험 산업 내의 미국 남부 안전 보험 회사(총칭 미국 남부)와 은행 피델리티 생명 보험 회사(총칭 뱅크스 피델리티)입니다.American Southern과 Bankers Fidelity는 각각 제공되는 제품의 유형에 따라 별도로 관리됩니다.American Southern의 제품군에는 비즈니스 자동차 보험 정책 일반 책임 보험 정책 재산 보험 정책 및 Surey Bonds가 포함됩니다.Bankers Fidelity에서 제공하는 제품에는 일반 생명 보험 의료 보험 기타 사고 및 의료 보험 제품이 포함됩니다.
22,AAN,아론스 컴퍼니,아론스 컴퍼니Aaron's Company Inc아론스 컴퍼니는 LTO (Leask-to-LTO) 솔루션의 옴니채널 제공 업체이다.이 회사는 Aarons.com 전자 상거래 플랫폼을 통해 가구 가전 제품 소비자 전자 및 액세서리의 직접 소비자 판매 및 임대 소유권을 제공한다.이 회사의 운영에는 Woodhaven Furniture Industries (우드헤븐)이 포함되어 있으며 침구의 대부분과 회사 운영 및 프랜차이즈 상점에서 임대 및 판매 된 가구의 일부를 임대하고 판매한다.고객은 Aarons.com 전자 상거래 플랫폼을 통해 상품을 탐색하고 임대계약 및 리스 거래를 할수있다.이 회사는 캐나다 47개 주에서 약 1300 명의 회사 및 프랜차이즈 매장을 보유하고 있으며 이는 독립적 인 프랜차이즈가 허가 된 기준으로 소유하고 운영된다.
23,AAOI,어플라이드 옵토일렉트로닉스,어플라이드 옵토일렉트로닉스Applied Optoelectronics Inc어플라이드 옵토일렉트로닉스는 구성 요소 모듈 및 장비를 포함한 고급 광학 제품의 개발 및 제조에 종사하고 있다.이 회사의 제품은 인터넷 데이터 센터 케이블 텔레비전(CATV) 통신 및 FTTH(Fiber-to-the-Home) 시장에서 사용되는 광대역 광섬유 액세스 네트워크용 빌딩 블록이다.이 회사는 구성 요소 하위 어셈블리 및 모듈에서 완전한 턴키 장비에 이르기까지 다양한 통합 수준에서 다양한 광통신 제품을 설계 및 제조한다.이 회사는 4개 시장 모두의 고객에게 광학 네트워킹 레이저 구성 요소 및 장비를 공급한다.이 회사는 MBE(Molecular Beam Epitaxy) 및 MOCVD(Metal Organic Chemical Vapor Deposition) 공정을 사용하여 아날로그 및 디지털 레이저를 설계 제조 및 통합하고 타이페이 대만 닝보 중국에 회사 제조 시설을 갖추고 있다.
24,AAON,에이에이온,에이에이온Aaon Inc에이에이온은 프리미엄 냉난방 장비의 엔지니어링 제조 마케팅 및 판매에 종사한다.이 회사는 AAON Oklahoma AAON Coil Products BASX의 3개 사업부를 통해 사업을 운영한다.AAON Oklahoma 부문은 표준형 반주문형 맞춤형 냉난방 및 공조(HVAC) 시스템을 설계 제조 판매 및 서비스하고 모든 HVAC 장치를 위한 제어 솔루션을 설계 및 생산한다.또한 오클라호마주 털사에 있는 두 개의 소매 부품 매장과 온라인을 통해 고객에게 소매 부품을 판매한다.AAON Coil Products 부문은 다양한 표준 반주문형 맞춤형 HVAC 시스템을 설계하고 제조한다.BASX 부문은 데이터 센터 냉각 솔루션 클린룸 HVAC 시스템 상업용/산업용 HVAC 시스템 모듈식 솔루션을 포함한 맞춤형 엔지니어링 공기 처리 시스템의 제품 개발 설계 및 제조를 제공한다.또한 BASX는 무균실 환경 제어 시스템을 설계 및 제조한다.
25,AAP,어드밴스 오토 파츠,어드밴스 오토 파츠Advance Auto Parts Inc어드밴스 오토 파츠는 북미의 자동차 애프터마켓 부품 공급업체로서 전문 설치자(Professional) 및 DIY(Do-it-Yourself) 고객은 물론 독립적으로 소유한 운영자에게 서비스를 제공한다.이 회사의 매장과 지점은 국산 및 수입차 승합차 스포츠 유틸리티 차량 경량 및 대형 트럭을 위한 브랜드 OEM(Original Equipment Manufacturer) 및 자가 상표 자동차 교체 부품 액세서리 배터리 및 유지보수 품목을 제공한다.이 회사는 북부 부문 남부 부문 Carquest Canada Independents Worldpac의 5개 부문을 통해 운영된다.이 회사는 주로 Advance Auto Parts Autopart International Carquest 및 Worldpac이라는 상표명으로 약 4706개의 총 매장과 266개의 지점을 운영한다.이 회사는 부품 및 배터리 액세서리 및 화학 물질 및 엔진 유지 보수를 포함한 범주에 따라 제품을 제공한다.
28,AAPL,애플,애플Apple Inc애플은 스마트폰 개인용 컴퓨터 태블릿 웨어러블 및 액세서리를 설계 제조 판매하는 회사이다.이 회사의 제품에는 iPhone Mac iPad 웨어러블 홈 액세서리가 있다.이 회사의 iPhone은 iOS 운영 체제를 기반으로 하는 스마트폰 제품군이다.이 회사의 Mac은 macOS 운영 체제를 기반으로 하는 개인용 컴퓨터 제품군이다.이 회사의 iPad는 iPadOS 운영 체제를 기반으로 하는 다목적 태블릿 제품군이다.이 회사의 웨어러블 홈 및 액세서리에는 AirPods Apple TV Apple Watch Beats 제품 HomePod iPod touch 기타 Apple 브랜드 및 타사 액세서리가 포함된다.이 회사의 AirPod은 Siri와 상호 작용하는 무선 헤드폰이다.이 회사의 Apple Watch는 스마트 워치 라인이다. 이 회사의 서비스에는 광고 AppleCare 클라우드 서비스 디지털 콘텐츠 지불 서비스가 포함된다.이 회사의 고객으로는 주로 일반 소비자 중소기업 교육 기업 및 정부 등이 있다.
30,AAT,아메리칸 애셋츠 트러스트,아메리칸 애셋츠 트러스트American Assets Trust Inc아메리칸 애셋츠 트러스트는 수직 통합 및 자체 관리 부동산 투자 신탁 (Reit)이다.이 회사는 남부 캘리포니아 북부 캘리포니아 오레곤 워싱턴 텍사스 하와이의 고품질의 사무실 소매 다가구 및 복합 용도의 부동산을 소유하고 운영 멀티 플램 및 혼합 사용 속성을 개발한다.회사는 사무실 소매 멀티 파이 믹스 및 혼합 사용 4 개의 비즈니스 부문에서 운영된다.이 회사의 포트폴리오는 약 12 개의 소매 쇼핑 센터와. 11 개 이상의 사무실 약 369 올스위트 호텔룸 소매 쇼핑 센터로 구성된 혼합 사용 부동산 6 개 이상의 다용도 부동산등으로 구성된다.또한 이 회사는 개발 및 건설을 위한 3개의 부동산을 소유하고 있다.이 회사 시장에는 캘리포니아의 샌프란시스코 오레곤의 포틀랜드 워싱턴의 벨뷰 오 하와이이 오아후가 포함된다.
31,AAU,알마덴 미네랄스,알마덴 미네랄스Almaden Minerals Ltd알마덴 미네랄스는 광물 프로젝트 탐사 및 개발 사업에 종사하는 캐나다 기반의 회사이다.이 회사의 주요 자산은 멕시코의 Tuligtic에 위치한 Ixtaca 귀금속 프로젝트이다.Ixtaca의 금 및 은등의 광물은 탄산염(석회암 및 혈암) 및 화산암을 절단하는 열광 광맥 및 광맥에서 일렉트럼 금/은 합금 또는 금 및 은 함유 황화물로 부터 발생한다.이 회사는 멕시코 Puebla 주에 있는 Ixtaca 프로젝트의 100%를 소유하고 있으며 Almadex Minerals Ltd가 보유한 2.0%의 순 제련소 수익(NSR) 로열티의 적용을 받는다. Ixtaca 광상은 약 138만 온스의 금과 8510만 온스의 은 매장량을 보유하고 있다.그 중 0.59g/t Au 및 36. 3g/t Ag 등급이 약 7310만 톤이다.
33,AB,AllianceBernstein Holding Units,AllianceBernstein Holding UnitsAllianceBernstein Holding Units얼라이언스번스타인 홀딩은 3 개의 구매자 유통 채널인 기관 소매 및 사유 자산 관리 그리고 판매자 사업인 번스타인 리서치 서비스를 통해 다양한 고객에게 연구 투자 관리 및 관련 서비스를 제공하고 있습니다.당사는 가치 성장 및 주식을 포함한 자본화 범위 및 투자 전략 전반에 걸쳐 글로벌 포트폴리오 및 지역 포트폴리오 주식 전략 과세 및 비과세 전략 전통 채권 전략 소극적 관리의 지수 및 향상된 지수 전략 헤지 펀드 재간접펀드 및 사모 주식 동적 자산 배분 맞춤형 목표 일식 펀드 및 목표 위험 펀드를 포함한 다중 자산 솔루션 및 서비스 대체 투자의 다양한 투자 서비스를 제공합니다.당사의 서비스는 시가 총액 기간 및 위치를 비롯한 다양한 투자 원칙을 포괄합니다.
35,ABC,아메리소스버겐,아메리소스버겐Amerisourcebergen Corp아메리소스버겐은 글로벌 제약 소싱 및 유통 서비스 회사이다. 이 회사는 미국의 의료 솔루션 및 국제 건강 관리 솔루션의 두 부분을 통해 운영된다.미국 의료 솔루션 부문은 비예약 병원 소매 약국 우편 주문 약국 의료 클리닉둥을 포함한 다양한 건강 관리 제공자에게 전문 브랜드 및 일반 제약 비처방 의료 제품 가정 건강 관리 및 관련 서비스를 제공한다.국제 건강 관리 솔루션 부문은 국제 제약 도매 및 관련 서비스 운영 및 글로벌 상업화 서비스에 중점을 둔 기업으로 구성된다.이 부문은 Alliance Healthcare World Courier Innomar Profarma Profarma Specialty로 구성된다.
36,ABCB,아메리스 뱅코프,아메리스 뱅코프Ameris Bancorp아메리스 뱅코프는 Ameris Bank의 은행 지주 회사이다. 이 은행은 조지아 앨라배마 플로리다 노스캐롤라이나 및 사우스캐롤라이나의 약 165개 지역에서 소매 및 상업 고객에게 모든 범위의 은행 서비스를 제공한다.이 은행의 사업부는 상업 대출 소비자 대출 및 예금 계좌를 포함한 완전한 금융 서비스를 제공한다.소매 담보대출 부서는 1-4인 가구 주택 담보 대출의 판매 및 서비스를 담당한다.창고 대부 사업부서는 기본 1-4 가족 주택 담보 대출 및 주택 담보 서비스 권리로 확보되는 다른 사업체에 대한 창고 라인의 제공 및 서비스에 종사하고 있다.SBA 사업부는 소기업 관리 대출의 개시 판매 및 서비스를 담당한다.프리미엄 금융 부문은 상업 보험 보험료 금융 대출의 시작 및 서비스에 종사하고 있다.
37,ABCL,앱셀레라 바이오로직스,앱셀레라 바이오로직스Abcellera Biologics Inc앱셀레라 바이오로직스는 자연 면역체계를 검색·분석해 질병을 예방하고 치료하는 약물발견 플랫폼을 제공하는 생명공학 기업이다.이 플랫폼은 엔지니어링 마이크로 유체학 단일 셀 분석 high-throughput(하이-스루풋) 유전학 기계 학습 및 데이터 과학의 기술 도구를 통합한다.이 회사는 항체 기반 약물을 추출하기 위해 의료연구 및 개발에 다중 기술을 적용하는 사업을 하고있다.이 솔루션을 통해 납 항체를 소싱 검색 디코딩 엔지니어링 및 전달할 수 있습니다.이 회사의 솔루션을 통해 선두 항체를 공급 검색 디코딩 엔지니어링 전달할 수 있다.이 회사의 자회사로는 AbCellera Properties Inc. AbCellera Properties Columbia Inc. AbCellera US Holdings Inc. Channel Biologics Pty Ltd. Lineage Biosciences Inc. Trianni Inc.등이 있다.
39,ABEO,아베오나 테라퓨틱스,아베오나 테라퓨틱스Abeona Therapeutics Inc아베오나 테라퓨틱스는 생명을 위협하는 희귀 유전 질환에 대한 새로운 유전자 치료법을 개발하는 임상 단계 바이오팜 회사이다.이 회사의 리드 프로그램에는 ABO-102(AAV-SGSH) 산필리포 증후군 A(MPS IIIA)에 대한 아데노 관련 바이러스(AAV) 및 열성 이분법 에피타이더 몰리시스 불소사(EB)에 대한 EB-101(유전자 교정 피부 이식)이 포함된다.또한 이 회사는 산필리포 증후군 B형(MPS IIIB) ABO-201(AAV-CLN3) 청소년 배튼병 유전자 치료제(JNCL) 유아 배튼병 치료제 ABO-202(AAV-CLN1) AB-VAAA-301(AAAA)의 AB-101(AV-NAGLU)을 개발하고 있다.이 회사는 독점적인 Salt Diafiltration 에탄올 무공정을 사용하여 유전적 COPD 치료를 위한 알파-1 프로테아제 억제제(SDF Alpha)와 플라즈마 기반 단백질 치료 파이프라인을 보유하고 있다.
41,ABEQ,암베브 ADR,암베브 ADRAmbev SA ADR암베브는 양조 부문에 종사하는 브라질 기반 회사이다. 이 회사는 아메리카 전역에서 맥주 탄산음료(CSD) 및 기타 무알코올 및 무탄산(NANC) 음료를 생산 유통 판매한다.이 회사는 브라질에서 맥주 탄산음료 및 무탄산 음료를 판매하며 도미니카 공화국 세인트빈센트 안티구아 도미니카 쿠바 과테말라 엘살바도르 온두라스 니카라과 바베이도스 및 파나마와 남미 남부의 아르헨티나 볼리비아 파라과이 우루과이 칠레에 제품 유통한다.또한 이 회사는 Labatt이라는 브랜드로 캐나다와 미국 시장에 제품을 수출하며 Adriatica Brahma Leffe Budweiser Corona PepsiCo Lipton과 같은 다양한 브랜드 이름의 제품을 판매한다.이 회사는 Interbrew International BV의 자회사이다.
42,ABG,애즈버리 오토모티브 그룹,애즈버리 오토모티브 그룹Asbury Automotive Group Inc애즈버리 오토모티브 그룹는 자동차 소매업체이다. 이 회사는 대리점과 TCA(Total Care Auto)의 두 부문으로 운영된다.이 회사는 차량 수리 및 유지 보수 서비스 교체 부품 및 충돌 수리 서비스를 포함하는 부품 및 서비스 제3자를 통한 차량 금융 및 애프터마켓 제품(예: 연장된 서비스 계약 보장된 자산 보호)을 통한 금융 및 보험(F&I) 제품 GAP) 부채 탕감 및 선불 유지 보수등 신차 및 중고차를 포함한 다양한 자동차 제품 및 서비스를 제공한다.이 회사는 155개 대리점 35개 충돌 센터 7개 독립형 중고차 대리점 1개 중고차 도매 사업체 15개 주 내 1개 자동차 경매에서 31개 브랜드의 자동차를 대표하는 약 205개의 신규 차량 프랜차이즈를 소유 및 운영하고 있다.이 회사의 매장 운영은 자회사에서 수행한다.
43,ABIO,ARCA 바이오파마,ARCA 바이오파마ARCA Biopharma IncARCA 바이오파마는 심혈관 질환에 대한 표적 치료제의 개발 및 상용화에 종사하는 임상 단계의 바이오 제약 회사다.이 회사의 주요 제품 후보로는 만성 심부전(HF) 환자의 심방세동(AF) 치료를 위한 Gencaro(부신돌롤염산염)가 있다.Gencaro는 약물 표적을 식별하는 유전자형을 가진 환자를 위해 개발 중에 있다.Gencaro는 심부전 환자의 AF 치료를 위해 회사가 개발중인 경미한 혈관 확장 특성을 가진 약리 유전 적 표적 베타 아드레날린 수용체 길항제다.이 회사의 재조합 선충 항응고 단백질 c2(rNAPc2)(AB201)는 COVID-19 환자를 위한 잠재적 치료제로서 임상 개발 중인 단백질 치료제다.rNAPc2는 COVID-19로 입원한 환자를 위한 잠재적 치료제로서 임상 2b상 시험 중이다.
44,ABM,ABM 인더스트리즈,ABM 인더스트리즈ABM Industries IncABM 인더스트리즈는 통합 시설 인프라 및 모빌리티 솔루션 제공업체다.이 회사의 사업 부문에는 비즈니스 및 산업(B&I) 제조 및 유통(M&D) 교육 항공 및 기술 솔루션이 포함된다.B&I 부문에는 상업용 부동산 스포츠 및 엔터테인먼트 장소 비급성 의료 시설의 청소 시설 엔지니어링 주차 서비스가 포함된다.M&D 부문은 시설 서비스 엔지니어링 청소 제조 및 유통 분야의 기타 전문 서비스를 제공한다.교육 부문은 공립 교육구 사립 학교 대학 및 대학교를 위한 관리 조경 및 부지 시설 엔지니어링 주차 서비스를 제공한다.항공 부문은 주차 및 청소부터 승객 지원 케이터링 물류 기내 유지보수 및 운송에 이르기까지 다양한 서비스를 통해 항공사와 공항을 지원한다.기술 솔루션 부문에는 기계 및 전기 서비스가 포함된다.
45,ABNB,에어비앤비,에어비앤비Airbnb Inc에어비앤비는 주로 숙박 및 체험을 위한 글로벌 플랫폼을 운영한다.에어비앤비의 마켓플레이스 모델은 온라인 또는 모바일 장치를 통해 호스트와 게스트를 연결하여 전 세계의 공간과 체험을 예약할 수 있도록 지원한다.이 회사는 숙소 등록 과정 전반에 걸쳐 호스트와 협력하며 예약 상품 판매 통합 결제 커뮤니티 지원 호스트 보호 가격 안내 후기 피드백 등 숙소를 관리할 수 있는 다양한 도구를 호스트에게 제공한다.웹사이트와 모바일 애플리케이션은 게스트가 다양한 숙소와 체험을 둘러보고 간편하게 예약할 수 있는 방법을 제공한다.호스트는 일반적으로 개인 호스트와 전문 호스트의 두 카테고리로 나뉜다.개인 호스트는 에어비앤비에 개인실 본채 별장 등 자신의 공간을 등록한다.전문 호스트는 주로 부동산 관리 또는 숙박업에 종사하는 사람으로 일반적으로 애플리케이션 프로그래밍 인터페이스를 사용해 에어비앤비 플랫폼에 숙소를 등록한다.
