i,코드,기업명,내용,
8026,REXR PR C,렉스포드 인더스트리얼 리얼티 우선주 시리즈 C 5.625%,렉스포드 인더스트리얼 리얼티 우선주 시리즈 C 5.625%Rexford Individual Realty Pref Shs Series C렉스포드 인더스트리얼 리얼티는 자체 관리형 전체 서비스 부동산 투자 신탁(REIT)이다.이 회사는 Southern California 공터 활용 시장에서 산업용 부동산을 소유하고 운영하는 데 초점을 맞추고 있다.이 회사는 Rexford Industrial Realty L.P.및 그 자회사를 통해 남가주 인필 시장에 위치한 산업용 부동산을 소유 관리 임대 취득 개발하고 산업용 부동산이 담보하는 담보부채도 취득하거나 제공한다.이 회사는 특수관계자 및 제3자 부동산 소유자에게 부동산 관리 서비스를 제공하고 임대 서비스를 제공하고 있다.이 회사의 부동산 관리 서비스에는 부동산 검사 수리 및 유지보수 모니터링 벤더 계약 협상 임차인 관계 유지 재무 및 회계 감독 제공 등이 포함된다.이 회사의 포트폴리오는 약 300개의 부동산과 3720만 평방피트로 구성되어 있다.
8027,REYN,레이놀드 컨슈머 프라덕츠,레이놀드 컨슈머 프라덕츠Reynolds Consumer Products Inc레이놀드 컨슈머 프라덕츠는 소비재 회사이다. 이 회사는 요리 제품 폐기물 및 보관 제품 식기의 세 가지 범주에 걸쳐 제품을 생산 및 판매한다.이 회사는 Reynolds 및 Hefty와 같은 다양한 브랜드로 제품을 제공하며 Reynolds 요리 및 베이킹 Hefty 폐기물 및 보관 Hefty 식기 및 Presto 제품의 4개 부문을 통해 운영된다.이 회사의 Reynolds 요리 및 베이킹 부문은 브랜드 호일 일회용 알루미늄 팬 양피지 냉동 종이 왁스 종이 플라스틱 랩 베이킹 컵 오븐 백 및 슬로우 쿠커 라이너를 생산하고 저장한다.Hefty 폐기물 및 보관 부문은 브랜드 및 매장 브랜드 쓰레기 및 식품 보관 봉투를 모두 생산한다.Hefty 식기 부문은 브랜드 및 매장 브랜드 일회용 및 퇴비화 접시 그릇 플래터 컵 및 수저를 모두 판매한다.Presto 제품 부문은 주로 식품 보관 봉투 쓰레기 봉투 재사용 가능한 보관 용기 및 플라스틱 랩의 4가지 범주로 매장 브랜드 제품을 판매한다.
8029,REZI,레지디오 테크놀러지,레지디오 테크놀러지Resideo Technologies Inc레지디오 테크놀러지는 주로 주거 환경에서 보안 솔루션을 제공하는 업체입니다.당사는 제품과 배포라는 두 개의 세그먼트를 통해 운영됩니다. Products 부문은 Comfort & Care 솔루션과 Security & Safety 솔루션으로 구성되어 있습니다.당사의 컴포트 & 케어 솔루션에는 온도 및 습도 제어 솔루션 열 솔루션 물 솔루션 공기 솔루션 원격 환자 모니터링 소프트웨어 솔루션 및 소프트웨어 솔루션이 포함됩니다.보안 및 안전 솔루션에는 보안 패널 센서 주변 장치 유선 및 케이블 통신 장치 비디오 카메라 인식 솔루션 클라우드 인프라 설치 및 유지관리 도구가 포함됩니다.배포 부문은 보안 안전 및 오디오 비주얼 제품 및 관련 액세서리를 포함한 보안 및 저전압 전자 제품을 배포합니다.또한 화재 경보 제어 패널 화재 감지 장비 화재 알림 장비 와이어 네트워킹 및 전문 오디오 시각 시스템도 제공합니다.
8030,RF,리전스 파이낸셜,리전스 파이낸셜Regions Financial Corp리전스 파이낸셜은 금융 지주 회사입니다. 당사는 연방 준비 제도의 회원국 인 앨라배마 주 공인 상업 은행 인 리전스 뱅크를 통해 은행 업무를 수행합니다.상업용 및 산업 부동산 및 투자자 부동산 대출을 포함한 상업용 금융 기능을 나타내는 Corporate Bank Consumer Bank는 주택 최초 모기지 주택 담보 대출 중소 기업 대출 간접 대출 소비자 신용 카드 및 기타 소비자 대출과 관련된 소비자 금융 상품 및 서비스 전통적인 상업 소매 및 모기지 뱅킹 서비스 및 기타 금융 서비스를 제공하고 해당 예금 관계 개인 기업 정부 기관 및 비영리 단체에 부를 양도 할 수있는 다양한 솔루션을 제공하는 자산 관리의 부문으로 구성됩니다.
8031,RF PR B,리전스 파이낸셜 우선주 시리즈 B 6.375%,리전스 파이낸셜 우선주 시리즈 B 6.375%Regions Financial DS Rep a 1/40th 6.375% Fixed to Floating Rate Non Cumulative리전스 파이낸셜은 금융 지주 회사입니다. 당사는 연방 준비 제도의 회원국 인 앨라배마 주 공인 상업 은행 인 리전스 뱅크를 통해 은행 업무를 수행합니다.상업용 및 산업 부동산 및 투자자 부동산 대출을 포함한 상업용 금융 기능을 나타내는 Corporate Bank Consumer Bank는 주택 최초 모기지 주택 담보 대출 중소 기업 대출 간접 대출 소비자 신용 카드 및 기타 소비자 대출과 관련된 소비자 금융 상품 및 서비스 전통적인 상업 소매 및 모기지 뱅킹 서비스 및 기타 금융 서비스를 제공하고 해당 예금 관계 개인 기업 정부 기관 및 비영리 단체에 부를 양도 할 수있는 다양한 솔루션을 제공하는 자산 관리의 부문으로 구성됩니다.
8032,RF PR C,리전스 파이낸셜 우선주 시리즈 C 5.7%,리전스 파이낸셜 우선주 시리즈 C 5.7%Regions Financial DS Representing 1/40th 5.7% Fixed to Floating Rate Non Cum리전스 파이낸셜은 금융 지주 회사입니다. 당사는 연방 준비 제도의 회원국 인 앨라배마 주 공인 상업 은행 인 리전스 뱅크를 통해 은행 업무를 수행합니다.상업용 및 산업 부동산 및 투자자 부동산 대출을 포함한 상업용 금융 기능을 나타내는 Corporate Bank Consumer Bank는 주택 최초 모기지 주택 담보 대출 중소 기업 대출 간접 대출 소비자 신용 카드 및 기타 소비자 대출과 관련된 소비자 금융 상품 및 서비스 전통적인 상업 소매 및 모기지 뱅킹 서비스 및 기타 금융 서비스를 제공하고 해당 예금 관계 개인 기업 정부 기관 및 비영리 단체에 부를 양도 할 수있는 다양한 솔루션을 제공하는 자산 관리의 부문으로 구성됩니다.
8034,RFAC,RF 애퀴지션,RF 애퀴지션RF Acquisition CorpRF 애퀴지션은 기업인수목적 회사이다. 이 회사는 합병 자본 증권 교환 자산 취득 주식 매입 조직 개편 또는 하나 이상의 사업과 유사한 기업결합을 수행할 목적으로 형성된다.이 회사는 특정 사업 결합 대상을 선택하지 않았으며 사업 결합과 관련하여 직간접적으로 실질적인 논의를 시작하지 않았다.이 회사는 모든 산업 또는 지역에서 초기 사업 결합 목표를 추구할 수 있다.이 회사는 동남아시아의 새로운 경제 부문 뿐만아니라 전세계 회사를 검색할 계획이다.이 회사는 운영을 시작하거나 수익을 창출하지 않았다.
8035,RFACR,RF Acquisition Rights Exp 1st May 2028,RF Acquisition Rights Exp 1st May 2028RF Acquisition Rights Exp 1st May 2028RF 애퀴지션은 기업인수목적 회사이다. 이 회사는 합병 자본 증권 교환 자산 취득 주식 매입 조직 개편 또는 하나 이상의 사업과 유사한 기업결합을 수행할 목적으로 형성된다.이 회사는 특정 사업 결합 대상을 선택하지 않았으며 사업 결합과 관련하여 직간접적으로 실질적인 논의를 시작하지 않았다.이 회사는 모든 산업 또는 지역에서 초기 사업 결합 목표를 추구할 수 있다.이 회사는 동남아시아의 새로운 경제 부문 뿐만아니라 전세계 회사를 검색할 계획이다.이 회사는 운영을 시작하거나 수익을 창출하지 않았다.
8036,RFACU,RF Acquisition Units,RF Acquisition UnitsRF Acquisition UnitsRF 애퀴지션은 기업인수목적 회사이다. 이 회사는 합병 자본 증권 교환 자산 취득 주식 매입 조직 개편 또는 하나 이상의 사업과 유사한 기업결합을 수행할 목적으로 형성된다.이 회사는 특정 사업 결합 대상을 선택하지 않았으며 사업 결합과 관련하여 직간접적으로 실질적인 논의를 시작하지 않았다.이 회사는 모든 산업 또는 지역에서 초기 사업 결합 목표를 추구할 수 있다.이 회사는 동남아시아의 새로운 경제 부문 뿐만아니라 전세계 회사를 검색할 계획이다.이 회사는 운영을 시작하거나 수익을 창출하지 않았다.
8044,RFI,Cohen Steers Total Return Realty Closed Fund,Cohen Steers Total Return Realty Closed FundCohen Steers Total Return Realty Closed Fund코헨 & 스티어스 토탈 리턴 리얼티 펀드는 분산된 폐쇄형 관리 투자 회사입니다.이 펀드의 투자 목표는 부동산 증권에 대한 투자를 통해 높은 총 수익을 달성하는 것입니다.부동산 증권에는 부동산 투자 신탁 (REIT) 및 유사한 REIT 유사 실체를 포함하여 부동산 회사가 발행한 모든 시가 총액의 보통주 우선주 및 기타 주식 증권이 포함됩니다.이 펀드는 산업 사무실 주거 의료 쇼핑 센터 전문 분야 분산 및 셀프 스토리지를 포함한 부문에 투자합니다.Cohen & Steers Capital Management Inc.는 펀드의 투자 고문입니다.
8045,RFIL,RF 인더스트리스,RF 인더스트리스RF Industries LtdRF 인더스트리는 동축 및 특수 케이블 광섬유 케이블 및 커넥터 전기 및 전자 전문 케이블 등 상호연결 제품과 시스템의 설계 제조 및 마케팅에 종사하고 있습니다.커넥터와 케이블 조립부로 구성된 RF 커넥터와 케이블 조립체 케이블 Unlimited Inc.(케이블 Unlimited 케이블 Unlimited Inc.) Comnet Telecom Supply Inc.(Comnet) 및 Rel-Tech Electronics Inc.(Rel-Tech) 등 2개 세그먼트를 통해 작동합니다.커넥터 및 케이블 조립 부서는 동축 커넥터와 케이블 조립품을 설계 제조 및 배포합니다.케이블 Unlimited는 사용자 지정 및 표준 케이블 조립품 하이브리드 광섬유 전원 솔루션 케이블 및 어댑터를 제조합니다.Comnet은 무엇보다도 광섬유 케이블과 케이블 연결 기술을 제조하고 판매합니다.Rel-Tech는 케이블 조립체와 와이어링 하니스를 설계 및 제조합니다.
8046,RFL,라파엘 홀딩스,라파엘 홀딩스Rafael Holdings Inc라파엘 홀딩스는 전임상 및 임상 단계의 제약 회사와 상업용 부동산 자산에 대한 지분을 소유하고 있다.이 회사는 암 및 면역 대사 치료제의 발견에 중점을 둔다. 이 회사는 제약 및 부동산의 두 부문을 통해 운영된다. 제약 부문은 우선 및 보통 지분과 Rafael Pharmaceuticals의 지분 구매 보증 LipoMedix Barer Levco Farber 및 Rafael Medical Devices의 대다수 지분으로 구성된다.부동산 부문은 이스라엘의 공공 차고 및 사무실 건물의 일부와 관련된 회사의 부동산 보유로 구성된다.
8050,RGA,리인슈어런스 그룹 오브 아메리카,리인슈어런스 그룹 오브 아메리카Reinsurance Group of America Inc리인슈어런스 그룹 오브 아메리카는 보험 지주 회사다. 이 회사는 전통적인 생명 및 건강 재보험과 금융 솔루션을 제공한다.이 회사는 4개 부문으로 구성되어 있다. 미국 및 라틴 아메리카 트래디셔널 부문은 국내 고객에게 다양한 상품에 대한 개인 및 단체 생명 및 건강 재보험을 제공한다.캐나다 트래디셔널 부문은 주로 개인 생명 재보험에 종사하며 또한 이보다 작은 범위의 채권자 단체 생명 및 건강 중대 질병 및 장애 재보험에 종사한다.유럽 중동 및 아프리카 트래디셔널 부문은 매년 갱신 가능한 약관 및 공동 보험 계약을 통해 개인 및 단체 생명 및 건강 상품 사전 정의된 중대 질병 진단 시 보험금을 지급하는 중대 질병 보장 재보험 및 인수 연금을 제공한다.아시아 태평양 전통 부문은 개인 및 단체 생명 및 건강 재보험 중대 질병 보장 장애 및 퇴직 연금을 제공한다.
8051,RGC,리젠셀 바이오사이언스 홀딩스,리젠셀 바이오사이언스 홀딩스Regencell Bioscience Holdings Ltd리젠셀 바이오사이언스 홀딩스는 신경인지장애와 퇴행 특히 주의력 결핍 과잉 행동 장애(ADHD) 자폐 스펙트럼 장애(ASD)의 치료를 위한 중국 전통 의학(TCM)의 연구와 개발 및 상업화에 중점을 둔 생명과학 회사이다.이 회사는 경증 중등도 ADHD 및 ASD 환자를 위한 세 가지 액체 기반의 표준화된 TCM을 출시했다.
8052,RGCO,RGC 리소스,RGC 리소스RGC Resources IncRGC 리소스는 에너지 서비스 회사다. 이 회사는 주로 버지니아주 Roanoke 및 주변 지역의 주거용 상업용 및 산업용 고객에게 천연 가스를 판매 및 유통하는 일을 하며 자회사인 Roanoke Gas Company(Roanoke Gas)를 통해 사업을 운영한다.Roanoke Gas는 또한 특정 비규제 서비스를 제공한다. Roanoke Gas는 공급업체로부터 구매한 천연 가스를 서비스 지역 내 주거 상업 및 산업 사용자에게 공급하기 위해 통합 천연 가스 유통 시스템을 유지한다.Roanoke Gas는 약 6개의 계량 스테이션을 소유 및 운영하며 이를 통해 공급업체가 공급하는 가스를 측정하고 규제한다.이러한 스테이션은 유통 시스템 전체에 걸쳐 다양한 지점에 위치해 있다.Roanoke Gas는 서비스 지역에 최대 200000DTH(데카테르)의 천연가스를 저장할 수 있는 액화 천연가스 저장 시설을 소유한다.또한 약 1168마일의 송배전 파이프라인을 보유한다.
8053,RGEN,레플리젠,레플리젠Repligen Corp레플리젠은 바이오의약품 제조공정의 유연성을 높이는 바이오프로세싱 기술과 시스템을 개발 상용화하는 생명과학 기업이다.이 회사의 바이오프로세싱 사업은 색층 분석기 프로세스 분석 단백질의 4가지 부문으로 구성되어 있다.이 회사의 여과 제품은 공정 개발 및 공정 규모 생산에 사용된다.색측분석기는 생물학 약물의 다운스트림 정제 개발 제조에 사용되는 제품을 포함한다.프로세스 분석제품은 최종 사용자가 인라인 흡광도 측정을 수행하여 여과 제형색측분석 충전 마무리 응용 프로그램에서 단백질 농도결정을 가능케 한다.단백질부문은 시장에 나와 있는 거의 모든 단일클론항체(mAb) 기반 약물의 다운스트림 정제에 사용되는 단백질 A 색측분석 수지의 중요한 구성요소인 단백질 A 친화성 리간드로 대표된다.
8054,RGF,리얼 굿 푸드 컴퍼니,리얼 굿 푸드 컴퍼니Real Good Food Company Inc리얼 굿 푸드 컴퍼니는 냉동 식품 회사이다. 이 회사는고단백 저당 글루텐 및 그레인 프리 재료로 만들어진 식품의 개발 마케팅 및 제조에 종사하고 있다.이 제품들은 헬스와 웰니스(H&W) 부문의 냉동식품으로 판매되도록 만들어 졌다.이 회사는 자연 특산품 및 웰빙 식품을 제공한다. 이 회사는 베이컨으로 감싼 속을 채운 치킨 치킨 엔칠라다 그레인 프리 치즈 샌드위치 다양한 앙트레와 같은 컴포트 푸드를 판매한다.이 회사 제품의 기본 성분은 닭고기와 파마산 치즈 식물성 단백질과 섬유질로 구성되어 있다.이 회사의 고객은 미국 전역의 천연 및 일반 식료품점 약품 클럽 매장등 에서 판매하는 소매업체이다.이 회사는 또한 웹사이트를 통한 소비자 직접 판매도 운영한다.
8055,RGLD,로얄 골드,로얄 골드Royal Gold Inc로얄 골드는 귀금속 및 로열티 회사이다. 이 회사는 귀금속 스트림 로열티 및 이와 유사한 생산 기반 지분의 취득 및 관리에 종사하고 있다.이 회사는 스트림 지분의 취득 및 관리와 로열티 지분의 취득 및 관리라는 두 가지 부문을 통해 운영된다.이 회사는 41개 광산 생산 및 19개 개발 단계 프로젝트에 대한 지분을 포함하여 5개 대륙의 약 185개 부동산에 대한 지분을 소유하고 있다.또한 이 회사는 생산 개발 평가 및 탐사 단계의 흐름과 금 지역에 위치한 자산에 대한 로열티의 포트폴리오를 소유하고 있다.이 회사의 주요 자산에는 Andacollo Cortez Khoemacau Project Mount Milligan Penasquito Pueblo Viejo 및 Wassa가 있다.
